"Pollinator_gen_sp","Site_ID","Collector","Day","Month","Year","Time","Round","Weather","Temperature","Humidity","Wind","Notes","Plant_genus","Plant_species","Plant_individual","Orden","Out","Notes_pollinators","Pollinator_id","Pollinator_genus","Pollinator_species","Subespecies","Pollinator_sex","morphospecie","Det","Frequency","Flower_abundance","Plant_gen_sp"
"Xylocopa cantabrita","Aznalcazar","Curro",17,5,2018,"10:30:00",8,"sol_y_nubes",25,34,"suave",NA,"Cistus","crispus","CCB","Hymenoptera","focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,6,56,"Cistus crispus"
"Xylocopa cantabrita","Aznalcazar","Curro",17,5,2018,"10:30:00",8,"sol_y_nubes",25,34,"suave",NA,"Cistus","crispus","CCB","Hymenoptera","focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,2,56,"Cistus crispus"
"Xylocopa cantabrita","Aznalcazar","Curro",19,5,2020,"17:30:00",10,"sol",33,30,"suave",NA,"Cistus","crispus","D in",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,7,41,"Cistus crispus"
"Xylocopa cantabrita","Aznalcazar","Curro",13,2,2020,"11:30:00",2,"sol_y_nubes",17,56,"suave",NA,"Asphodelus","fistulosus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,3,23,"Asphodelus fistulosus"
"Xylocopa cantabrita","Laguna_del_ojillo","Curro",14,2,2020,"12:00:00",2,"sol",15,65,"moderado",NA,"Halimium","calycinum","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,3,56,"Halimium calycinum"
"Xylocopa cantabrita","La_rocina","Curro",18,5,2018,"12:00:00",8,"sol",26,25,"fuerte",NA,"Lavandula","pedunculata","LPC","Hymenoptera","focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,7,780,"Lavandula pedunculata"
"Xylocopa cantabrita","La_rocina","Curro",18,5,2018,"12:00:00",8,"sol",26,25,"fuerte",NA,"Cistus","libanotis","CLIA","Hymenoptera","focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,8,85,"Cistus libanotis"
"Xylocopa cantabrita","Pinares_de_hinojos","Curro",18,5,2018,"14:00:00",8,"sol",27.5,25,"fuerte",NA,"Cistus","libanotis","CLIB","Hymenoptera","focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,5,69,"Cistus libanotis"
"Xylocopa cantabrita","La_rocina","Curro",20,5,2020,"15:30:00",10,"sol",29,30,"suave",NA,"Anchusa","calcarea","pull",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,4,200,"Anchusa calcarea"
"Xylocopa cantabrita","Pino_del_cuervo","Curro",18,2,2020,"12:30:00",3,"sol",18,46,"fuerte",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,5,500,"Salvia rosmarinus"
"Xylocopa cantabrita","La_rocina","Curro",18,2,2020,"15:00:00",3,"sol",21,42,"suave",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,5,5000,"Salvia rosmarinus"
"Xylocopa cantabrita","La_rocina","Curro",18,2,2020,"15:00:00",3,"sol",21,42,"suave",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,4,5000,"Salvia rosmarinus"
"Xylocopa cantabrita","Aznalcazar","Curro",28,5,2020,"17:00:00",11,"sol",33,30,"moderado",NA,"Cistus","crispus","D in",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,2,5,"Cistus crispus"
"Xylocopa cantabrita","La_rocina","Curro",18,2,2020,"15:00:00",3,"sol",21,42,"suave",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,1,5000,"Salvia rosmarinus"
"Xylocopa cantabrita","La_rocina","Curro",29,5,2020,"13:30:00",11,"sol",30,35,"moderado",NA,"Anchusa","calcarea","Pull",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,2,40,"Anchusa calcarea"
"Xylocopa cantabrita","La_rocina","Curro",18,2,2020,"15:00:00",3,"sol",21,42,"suave",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,2,4000,"Salvia rosmarinus"
"Xylocopa cantabrita","Aznalcazar","Curro",19,2,2020,"10:30:00",3,"sol",16,74,"moderado",NA,"Asphodelus","fistulosus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,5,110,"Asphodelus fistulosus"
"Xylocopa cantabrita","Laguna_del_ojillo","Curro",21,2,2020,"14:30:00",3,"sol",21,45,"moderado",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,1,2000,"Salvia rosmarinus"
"Xylocopa cantabrita","Laguna_del_ojillo","Curro",21,2,2020,"14:30:00",3,"sol",21,45,"moderado",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,9,100,"Salvia rosmarinus"
"Xylocopa cantabrita","Laguna_del_ojillo",NA,6,4,2021,"12:20:00",7,"sol",21,60,"moderado",NA,"Lavandula","pedunculata","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,12,10000,"Lavandula pedunculata"
"Xylocopa cantabrita","Villamanrique_este","Curro",25,2,2020,"12:00:00",4,"sol",18,47,"moderado",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,5,180,"Salvia rosmarinus"
"Xylocopa cantabrita","Laguna_del_ojillo",NA,6,4,2021,"12:20:00",7,"sol",21,60,"moderado",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,3,200,"Salvia rosmarinus"
"Xylocopa cantabrita","Aznalcazar","Curro",25,2,2020,"16:00:00",4,"sol",23,35,"fuerte",NA,"Asphodelus","fistulosus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,2,100,"Asphodelus fistulosus"
"Xylocopa cantabrita","Aznalcazar","Curro",25,2,2020,"16:00:00",4,"sol",23,35,"fuerte",NA,"Asphodelus","fistulosus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,3,78,"Asphodelus fistulosus"
"Xylocopa cantabrita","Convento_de_la_luz","Curro",11,2,2019,"13:45:00",1,"sol",18.5,36,"suave",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,20,500,"Salvia rosmarinus"
"Xylocopa cantabrita","Urbanizaciones","Curro",11,2,2019,"15:15:00",1,"sol",17,35,"moderado",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,3,200,"Salvia rosmarinus"
"Xylocopa cantabrita","Urbanizaciones","Curro",26,2,2020,"15:00:00",4,"sol",18,39,"fuerte",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,15,3000,"Salvia rosmarinus"
"Xylocopa cantabrita","Aznalcazar","Curro",13,2,2019,"10:30:00",1,"sol",12,69,"moderado",NA,"Salvia","rosmarinus","D",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,6,200,"Salvia rosmarinus"
"Xylocopa cantabrita","Aznalcazar",NA,7,4,2021,"16:00:00",7,"sol",27,30,"moderado",NA,"Teucrium","fruticans","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,5,61,"Teucrium fruticans"
"Xylocopa cantabrita","Pino_del_cuervo","Curro",27,2,2020,"12:30:00",4,"sol",19,55,"moderado",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,3,110,"Salvia rosmarinus"
"Xylocopa cantabrita","Aznalcazar","Curro",1,2,2021,"10:00:00",2,"sol",17,70,"fuerte",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,3,350,"Salvia rosmarinus"
"Xylocopa cantabrita","Aznalcazar","Curro",1,2,2021,"10:00:00",2,"sol",17,70,"fuerte",NA,"Erophaca","baetica","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,1,17,"Erophaca baetica"
"Xylocopa cantabrita","Laguna_del_ojillo","Curro",27,2,2020,"14:30:00",4,"sol",24,45,"moderado",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,5,200,"Salvia rosmarinus"
"Xylocopa cantabrita","Laguna_del_ojillo","Curro",3,3,2021,"14:00:00",4,"sol",21,56,"fuerte",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,5,190,"Salvia rosmarinus"
"Xylocopa cantabrita","Pino_del_cuervo","Curro",14,2,2019,"13:30:00",1,"sol",18,48,"moderado",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,2,500,"Salvia rosmarinus"
"Xylocopa cantabrita","Aznalcazar","Curro",9,3,2020,"10:30:00",5,"sol",19,NA,"suave",NA,"Teucrium","fruticans","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,5,71,"Teucrium fruticans"
"Xylocopa cantabrita","Aznalcazar","Curro",9,3,2020,"10:30:00",5,"sol",19,NA,"suave",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,20,100,"Salvia rosmarinus"
"Xylocopa cantabrita","Pinares_de_hinojos","Curro",9,3,2020,"15:00:00",5,"sol",26,NA,"suave",NA,"Cerinthe","gymnandra","Pull",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,5,120,"Cerinthe gymnandra"
"Xylocopa cantabrita","Pinares_de_hinojos","Curro",9,3,2020,"15:00:00",5,"sol",26,NA,"suave",NA,"Cerinthe","gymnandra","Pull",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,2,120,"Cerinthe gymnandra"
"Xylocopa cantabrita","Convento_de_la_luz","Curro",10,3,2020,"12:00:00",5,"sol",20,NA,"fuerte",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,10,300,"Salvia rosmarinus"
"Xylocopa cantabrita","Aznalcazar","Curro",15,2,2021,"10:30:00",3,"sol",12,80,"suave",NA,"Teucrium","fruticans","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,1,180,"Teucrium fruticans"
"Xylocopa cantabrita","Aznalcazar","Curro",15,2,2021,"10:30:00",3,"sol",12,80,"suave",NA,"Asphodelus","ramosus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,3,18,"Asphodelus ramosus"
"Xylocopa cantabrita","La_rocina","Curro",26,2,2019,"13:30:00",2,"sol",19,40,"moderado",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,1,400,"Salvia rosmarinus"
"Xylocopa cantabrita","Villamanrique_sur","Curro",15,2,2021,"13:00:00",3,"sol",19,65,"moderado",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,2,256,"Salvia rosmarinus"
"Xylocopa cantabrita","Pino_del_cuervo","Curro",11,3,2020,"12:30:00",5,"sol_y_nubes",22,NA,"fuerte",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,5,300,"Salvia rosmarinus"
"Xylocopa cantabrita","Villamanrique_este","Curro",15,2,2021,"15:00:00",3,"sol",20,59,"suave",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,3,2000,"Salvia rosmarinus"
"Xylocopa cantabrita","Villamanrique_este","Curro",15,2,2021,"15:00:00",3,"sol",20,59,"suave",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,1,2000,"Salvia rosmarinus"
"Xylocopa cantabrita","Villamanrique_este","Curro",15,2,2021,"15:00:00",3,"sol",20,59,"suave",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,10,400,"Salvia rosmarinus"
"Xylocopa cantabrita","Villamanrique_este","Curro",15,2,2021,"15:00:00",3,"sol",20,59,"suave",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,3,1000,"Salvia rosmarinus"
"Xylocopa cantabrita","Pino_del_cuervo","Curro",16,2,2021,"13:00:00",3,"sol",17,68,"moderado",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,3,600,"Salvia rosmarinus"
"Xylocopa cantabrita","Laguna_del_ojillo","Curro",17,2,2021,"10:30:00",3,"sol",15,72,"suave",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,2,500,"Salvia rosmarinus"
"Xylocopa cantabrita","La_rocina","Curro",17,2,2021,"12:30:00",3,"sol",15,72,"moderado",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,6,1000,"Salvia rosmarinus"
"Xylocopa cantabrita","La_rocina","Curro",17,2,2021,"12:30:00",3,"sol",15,72,"moderado",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,2,60,"Salvia rosmarinus"
"Xylocopa cantabrita","La_rocina","Curro",17,2,2021,"12:30:00",3,"sol",15,72,"moderado",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,2,2000,"Salvia rosmarinus"
"Xylocopa cantabrita","Niebla","Curro",14,3,2019,"16:00:00",3,"sol",27,39,"suave",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,4,200,"Salvia rosmarinus"
"Xylocopa cantabrita","Pino_del_cuervo","Curro",26,3,2020,"10:30:00",6,"sol",19,49,"moderado",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,2,120,"Salvia rosmarinus"
"Xylocopa cantabrita","Aznalcazar","Curro",25,3,2019,"10:00:00",4,"sol",20,50,"moderado",NA,"Lavandula","pedunculata","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,4,350,"Lavandula pedunculata"
"Xylocopa cantabrita","Aznalcazar","Curro",25,3,2019,"10:00:00",4,"sol",20,50,"moderado",NA,"Lavandula","pedunculata","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,4,270,"Lavandula pedunculata"
"Xylocopa cantabrita","El_pozo","Curro",26,3,2020,"12:00:00",6,"sol",22,43,"moderado",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,4,1000,"Salvia rosmarinus"
"Xylocopa cantabrita","Pinares_de_hinojos","Curro",25,3,2019,"15:30:00",4,"sol",28,30,"suave",NA,"Cistus","salviifolius","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,5,13,"Cistus salviifolius"
"Xylocopa cantabrita","Pino_del_cuervo","Curro",3,3,2021,"12:00:00",4,"sol",20,78,"moderado",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,9,320,"Salvia rosmarinus"
"Xylocopa cantabrita","La_rocina","Curro",23,3,2021,"10:00",6,"sol",17,79,"suave",NA,"Lavandula","pedunculata","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,6,840,"Lavandula pedunculata"
"Xylocopa cantabrita","Laguna_del_ojillo","Curro",3,3,2021,"14:00:00",4,"sol",21,56,"fuerte",NA,"Lavandula","pedunculata","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,2,440,"Lavandula pedunculata"
"Xylocopa cantabrita","La_rocina","Curro",3,3,2021,"16:00:00",4,"sol_y_nubes",22,56,"fuerte",NA,"Salvia","rosmarinus","A in",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,3,150,"Salvia rosmarinus"
"Xylocopa cantabrita","La_rocina","Curro",3,3,2021,"16:00:00",4,"sol_y_nubes",22,56,"fuerte",NA,"Salvia","rosmarinus","B in",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,4,400,"Salvia rosmarinus"
"Xylocopa cantabrita","Pinares_de_hinojos","Curro",7,4,2020,"15:30:00",7,"sol",22,40,"suave",NA,"Anchusa","calcarea","Pull",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,14,150,"Anchusa calcarea"
"Xylocopa cantabrita","La_rocina","Curro",3,3,2021,"16:00:00",4,"sol_y_nubes",22,56,"fuerte",NA,"Lavandula","pedunculata","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,11,640,"Lavandula pedunculata"
"Xylocopa cantabrita","Villamanrique_sur","Curro",4,3,2021,"12:00:00",4,"sol",19,65,"moderado",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,1,310,"Salvia rosmarinus"
"Xylocopa cantabrita","Pinares_de_hinojos",NA,28,4,2021,"10:00",9,"sol",15,81,"suave",NA,"Anchusa","calcarea","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,3,79,"Anchusa calcarea"
"Xylocopa cantabrita","Aznalcazar","Curro",11,4,2019,"10:30:00",5,"sol",16,52,"suave",NA,"Teucrium","fruticans","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,2,7,"Teucrium fruticans"
"Xylocopa cantabrita","Aznalcazar","Curro",19,5,2020,"17:30:00",10,"sol",33,30,"suave",NA,"Cistus","crispus","F in",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,5,14,"Cistus crispus"
"Xylocopa cantabrita","Niebla","Curro",30,4,2019,"16:30:00",6,"sol",31,20,"suave",NA,"Cistus","crispus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,2,21,"Cistus crispus"
"Xylocopa cantabrita","Laguna_del_ojillo","Curro",21,2,2020,"14:30:00",3,"sol",21,45,"moderado",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,11,300,"Salvia rosmarinus"
"Xylocopa cantabrita","El_pozo","Curro",19,3,2021,"10:00:00",5,"sol",18,68,"fuerte",NA,"Salvia","rosmarinus","A in",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,2,350,"Salvia rosmarinus"
"Xylocopa cantabrita","Laguna_del_ojillo","Curro",23,4,2020,"15:30:00",8,"sol_y_nubes",25,56,"fuerte",NA,"Cistus","crispus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,5,78,"Cistus crispus"
"Xylocopa cantabrita","Pino_del_cuervo","Curro",19,3,2021,"12:00:00",5,"sol",19,65,"fuerte",NA,"Cistus","ladanifer","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,2,6,"Cistus ladanifer"
"Xylocopa cantabrita","Laguna_del_ojillo","Curro",23,4,2020,"15:30:00",8,"sol_y_nubes",25,56,"fuerte",NA,"Cistus","crispus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,2,18,"Cistus crispus"
"Xylocopa cantabrita","La_rocina","Curro",19,3,2021,"16:00:00",5,"sol",23,50,"fuerte",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,3,120,"Salvia rosmarinus"
"Xylocopa cantabrita","Bonares","Curro",4,5,2020,"10:00:00",9,"sol",22,45,"fuerte",NA,"Lavandula","pedunculata","B in",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,2,50,"Lavandula pedunculata"
"Xylocopa cantabrita","Aznalcazar","Curro",13,5,2019,"10:30:00",8,"sol",25,40,"suave",NA,"Cistus","crispus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,1,11,"Cistus crispus"
"Xylocopa cantabrita","Pino_del_cuervo","Curro",22,3,2021,"14:05:00",6,"sol",21,59,"suave",NA,"Cistus","salviifolius","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,3,13,"Cistus salviifolius"
"Xylocopa cantabrita","Esparragal","Curro",14,5,2019,"10:30:00",8,"sol",24,35,"moderado",NA,"Halimium","halimifolium","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,1,28,"Halimium halimifolium"
"Xylocopa cantabrita","Aznalcazar","Curro",5,5,2020,"10:00:00",9,"sol",21,55,"suave",NA,"Cistus","crispus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,5,110,"Cistus crispus"
"Xylocopa cantabrita","Pino_del_cuervo","Curro",15,5,2019,"11:30:00",8,"sol",26,35,"moderado",NA,"Cistus","crispus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,6,26,"Cistus crispus"
"Xylocopa cantabrita","La_rocina","Curro",23,3,2021,"10:00",6,"sol",17,79,"suave",NA,"Cytisus","scoparius","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,2,1000,"Cytisus scoparius"
"Xylocopa cantabrita","La_rocina","Curro",23,3,2021,"10:00",6,"sol",17,79,"suave",NA,"Lavandula","pedunculata","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,12,1800,"Lavandula pedunculata"
"Xylocopa cantabrita","Laguna_del_ojillo","Curro",23,3,2021,"12:00:00",6,"sol",21,65,"suave",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,3,190,"Salvia rosmarinus"
"Xylocopa cantabrita","Laguna_del_ojillo",NA,30,4,2021,"12:00:00",9,"sol_y_nubes",23,40,"suave",NA,"Halimium","halimifolium","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,2,88,"Halimium halimifolium"
"Xylocopa cantabrita","Villamanrique_este","Curro",24,3,2021,"10:00:00",6,"sol",20,79,"suave",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,2,1000,"Salvia rosmarinus"
"Xylocopa cantabrita","Villamanrique_este","Curro",19,5,2020,"13:30:00",10,"sol",25,40,"suave",NA,"Cistus","crispus","E in",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,2,9,"Cistus crispus"
"Xylocopa cantabrita","Aznalcazar","Curro",19,5,2020,"17:30:00",10,"sol",33,30,"suave",NA,"Cistus","crispus","E in",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,3,21,"Cistus crispus"
"Xylocopa cantabrita","Aznalcazar","Curro",24,3,2021,"12:15:00",6,"sol",21,65,"suave",NA,"Teucrium","fruticans","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,3,82,"Teucrium fruticans"
"Xylocopa cantabrita","Villamanrique_este",NA,5,5,2021,"14:00:00",10,"sol",22,55,"suave",NA,"Halimium","halimifolium","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,4,53,"Halimium halimifolium"
"Xylocopa cantabrita","Villamanrique_este","Curro",28,5,2020,"14:00:00",11,"sol",32,30,"moderado",NA,"Cistus","crispus","C in",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,1,3,"Cistus crispus"
"Xylocopa cantabrita","Aznalcazar","Curro",28,5,2020,"17:00:00",11,"sol",33,30,"moderado",NA,"Cistus","crispus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,1,4,"Cistus crispus"
"Xylocopa cantabrita","Bonares","Curro",18,3,2021,"12:00:00",6,"sol",21,67,"suave",NA,"Lavandula","stoechas","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,7,320,"Lavandula stoechas"
"Xylocopa cantabrita","Pinares_de_hinojos","Curro",17,2,2021,"15:00:00",3,"sol",23,50,"suave",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,2,300,"Salvia rosmarinus"
"Xylocopa cantabrita","Laguna_del_ojillo",NA,6,4,2021,"12:20:00",7,"sol",21,60,"moderado",NA,"Halimium","calycinum","A",NA,"focal","Agregación de nidos de Eucera (Synhalonia) rufa",NA,"Xylocopa","cantabrita",NA,"female",NA,NA,5,115,"Halimium calycinum"
"Xylocopa cantabrita","Laguna_del_ojillo",NA,6,4,2021,"12:20:00",7,"sol",21,60,"moderado",NA,"Halimium","calycinum","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,4,51,"Halimium calycinum"
"Xylocopa cantabrita","La_rocina","Curro",14,1,2021,"15:30:00",1,"sol",12,50,"suave",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,3,170,"Salvia rosmarinus"
"Xylocopa cantabrita","La_rocina","Curro",14,1,2021,"15:30:00",1,"sol",12,50,"suave",NA,"Salvia","rosmarinus","C",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,4,210,"Salvia rosmarinus"
"Xylocopa cantabrita","La_rocina",NA,6,4,2021,"14:30:00",7,"sol",24,55,"moderado",NA,"Cistus","libanotis","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,9,41,"Cistus libanotis"
"Xylocopa cantabrita","Aznalcazar","Curro",25,2,2020,"16:00:00",4,"sol",23,35,"fuerte",NA,"Asphodelus","fistulosus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,5,100,"Asphodelus fistulosus"
"Xylocopa cantabrita","Aznalcazar","Curro",25,2,2020,"16:00:00",4,"sol",23,35,"fuerte",NA,"Asphodelus","fistulosus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,2,50,"Asphodelus fistulosus"
"Xylocopa cantabrita","La_rocina","Curro",29,1,2021,"17:00:00",2,"sol_y_nubes",15,55,"suave",NA,"Salvia","rosmarinus","A in",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,3,125,"Salvia rosmarinus"
"Xylocopa cantabrita","Laguna_del_ojillo","Curro",3,3,2021,"14:00:00",4,"sol",21,56,"fuerte",NA,"Salvia","rosmarinus","A",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"male",NA,NA,2,220,"Salvia rosmarinus"
"Xylocopa cantabrita","La_rocina","Curro",27,2,2020,"16:30:00",4,"sol",25,42,"fuerte",NA,"Salvia","rosmarinus","B",NA,"focal",NA,NA,"Xylocopa","cantabrita",NA,"female",NA,NA,5,140,"Salvia rosmarinus"
