"Site_ID","Year","Plant_genus","Plant_species","Plant_ID","Fruit_number","Seed_number","Seeds","Fruit_weight","Seed_weight","Notes","Plant_gen_sp"
"Pino_del_cuervo",2018,"Halimium","halimifolium","HH3b","3b","all",33,0.05079,0.01786,NA,"Halimium halimifolium"
"Pino_del_cuervo",2018,"Halimium","halimifolium","HH3c","3c","all",21,0.04162,0.01282,NA,"Halimium halimifolium"
"Pino_del_cuervo",2018,"Halimium","halimifolium","HH4a","4a","all",25,0.03831,0.01491,NA,"Halimium halimifolium"
"Pino_del_cuervo",2018,"Halimium","halimifolium","HH4b","4b","all",25,0.03726,0.01377,NA,"Halimium halimifolium"
"Pino_del_cuervo",2018,"Halimium","halimifolium","HH4c","4c","all",32,0.03817,0.01527,NA,"Halimium halimifolium"
"Villamanrique_este",2018,"Cistus","crispus","CC1","1a","all",36,0.05285,0.02022,"10 abortos","Cistus crispus"
"Villamanrique_este",2018,"Cistus","crispus","CC1","1b","all",44,0.05358,0.0252,NA,"Cistus crispus"
"Villamanrique_este",2018,"Cistus","crispus","CC1","1c","all",49,0.05677,0.02715,NA,"Cistus crispus"
"Villamanrique_este",2018,"Cistus","crispus","CC2","2a","all",33,0.04153,0.01769,NA,"Cistus crispus"
"Villamanrique_este",2018,"Cistus","crispus","CC2","2b","all",43,0.04991,0.02391,NA,"Cistus crispus"
"Villamanrique_este",2018,"Cistus","crispus","CC2","2c","all",30,0.0462,0.01886,NA,"Cistus crispus"
"Villamanrique_este",2018,"Cistus","crispus","CC3","3a","all",35,0.04637,0.02201,NA,"Cistus crispus"
"Villamanrique_este",2018,"Cistus","crispus","CC3","3b","all",30,0.04012,0.01922,"1 aborto","Cistus crispus"
"Villamanrique_este",2018,"Cistus","crispus","CC3","3c","all",31,0.03943,0.01775,NA,"Cistus crispus"
"Villamanrique_este",2018,"Cistus","crispus","CC4","4a","all",35,0.03374,0.01553,NA,"Cistus crispus"
"Villamanrique_este",2018,"Cistus","crispus","CC4","4b","all",37,0.03414,0.01592,NA,"Cistus crispus"
"Villamanrique_este",2018,"Cistus","crispus","CC4","4c","all",27,0.02985,0.01275,NA,"Cistus crispus"
"Bonares",2018,"Cistus","crispus","CC1","1a","all",51,0.05161,0.02394,NA,"Cistus crispus"
"Bonares",2018,"Cistus","crispus","CC1","1b","all",45,0.05263,0.02411,NA,"Cistus crispus"
"Bonares",2018,"Cistus","crispus","CC1","1c","all",31,0.03491,0.01271,NA,"Cistus crispus"
"Bonares",2018,"Cistus","crispus","CC2","2a","all",32,0.03321,0.01473,NA,"Cistus crispus"
"Bonares",2018,"Cistus","crispus","CC2","2b","all",26,0.03086,0.01295,"2 abortos","Cistus crispus"
"Bonares",2018,"Cistus","crispus","CC3","3a","all",42,0.04775,0.02394,"2 abortos","Cistus crispus"
"Bonares",2018,"Cistus","crispus","CC3","3b","all",34,0.0376,0.0185,NA,"Cistus crispus"
"Bonares",2018,"Cistus","crispus","CC3","3c","all",32,0.03442,0.01731,NA,"Cistus crispus"
"Bonares",2018,"Cistus","crispus","CC4","4a","all",68,0.06943,0.03591,NA,"Cistus crispus"
"Bonares",2018,"Cistus","crispus","CC4","4b","all",40,0.04295,0.02093,NA,"Cistus crispus"
"Bonares",2018,"Cistus","crispus","CC4","4c","all",35,0.04509,0.01871,NA,"Cistus crispus"
"Bonares",2018,"Cistus","salviifolius","CS1","1a","all",45,0.08144,0.03135,"muchas semillas predadas","Cistus salviifolius"
"Bonares",2018,"Cistus","salviifolius","CS2","2a","all",64,0.1311,0.06928,NA,"Cistus salviifolius"
"Bonares",2018,"Cistus","salviifolius","CS2","2b","all",56,0.10629,0.05547,NA,"Cistus salviifolius"
"Bonares",2018,"Cistus","salviifolius","CS2","2c","all",42,0.09996,0.04922,NA,"Cistus salviifolius"
"Bonares",2018,"Cistus","salviifolius","CS3","3a","all",49,0.10997,0.05619,"2 abortos","Cistus salviifolius"
"Bonares",2018,"Cistus","salviifolius","CS3","3b","all",40,0.09601,0.0463,"8 abortos","Cistus salviifolius"
"Bonares",2018,"Cistus","salviifolius","CS3","3c","all",39,0.09504,0.04529,"6 abortos","Cistus salviifolius"
"Bonares",2018,"Cistus","salviifolius","CS4","4a","all",71,0.11862,0.06611,NA,"Cistus salviifolius"
"Bonares",2018,"Cistus","salviifolius","CS4","4b","all",66,0.11806,0.0582,"predado","Cistus salviifolius"
"Bonares",2018,"Cistus","salviifolius","CS4","4c","all",52,0.09,0.03762,"2 abortos","Cistus salviifolius"
"Bonares",2018,"Halimium","halimifolium","HH1","1a","all",14,0.03138,0.00948,"2 abortos","Halimium halimifolium"
"Bonares",2018,"Halimium","halimifolium","HH1","1b","all",9,0.02501,0.00613,NA,"Halimium halimifolium"
"Bonares",2018,"Halimium","halimifolium","HH2","2a","all",8,0.01375,0.00308,"3 abortos","Halimium halimifolium"
"Bonares",2018,"Halimium","halimifolium","HH2","2b","all",23,0.03712,0.01341,NA,"Halimium halimifolium"
"Bonares",2018,"Halimium","halimifolium","HH3","3a","all",6,0.01602,0.00218,NA,"Halimium halimifolium"
"Bonares",2018,"Halimium","halimifolium","HH3","3b","all",12,0.01941,0.00411,NA,"Halimium halimifolium"
"Bonares",2018,"Halimium","halimifolium","HH3","3c","all",16,0.02879,0.00956,NA,"Halimium halimifolium"
"Bonares",2018,"Halimium","halimifolium","HH4","4a","all",14,0.0309,0.00981,"2 abortos","Halimium halimifolium"
"Bonares",2018,"Halimium","halimifolium","HH4","4b","all",3,0.01275,0.00227,NA,"Halimium halimifolium"
"Bonares",2018,"Cistus","ladanifer","CL1","1a","all",672,0.50639,0.17005,NA,"Cistus ladanifer"
"Bonares",2018,"Cistus","ladanifer","CL1","1b","all",327,0.33849,0.09235,NA,"Cistus ladanifer"
"Bonares",2018,"Cistus","ladanifer","CL2","2a","all",636,0.52019,0.16313,NA,"Cistus ladanifer"
"Bonares",2018,"Cistus","ladanifer","CL2","2b","all",394,0.40783,0.11169,NA,"Cistus ladanifer"
"Bonares",2018,"Cistus","ladanifer","CL3","3a","all",659,0.53216,0.17564,NA,"Cistus ladanifer"
"Bonares",2018,"Cistus","ladanifer","CL3","3b","all",351,0.37191,0.09293,"predado","Cistus ladanifer"
"Bonares",2018,"Cistus","ladanifer","CL4","4a","all",385,0.43411,0.11526,NA,"Cistus ladanifer"
"Bonares",2018,"Cistus","ladanifer","CL4","4b","all",523,0.41243,0.14105,NA,"Cistus ladanifer"
"Esparragal",2018,"Cistus","salviifolius","CS1","1a","all",45,0.09928,0.05615,NA,"Cistus salviifolius"
"Esparragal",2018,"Cistus","salviifolius","CS1","1b","all",17,0.05791,0.02626,NA,"Cistus salviifolius"
"Esparragal",2018,"Cistus","salviifolius","CS2","2a","all",27,0.06922,0.03203,NA,"Cistus salviifolius"
"Esparragal",2018,"Cistus","salviifolius","CS2","2b","all",40,0.09131,0.0412,"predado","Cistus salviifolius"
"Esparragal",2018,"Cistus","salviifolius","CS2","2c","all",9,0.02899,0.00709,"1 aborto","Cistus salviifolius"
"Esparragal",2018,"Cistus","salviifolius","CS3","3a","all",59,0.15379,0.06843,"predado","Cistus salviifolius"
"Esparragal",2018,"Cistus","salviifolius","CS3","3b","all",25,0.08791,0.03502,"2 abortos","Cistus salviifolius"
"Esparragal",2018,"Cistus","salviifolius","CS3","3c","all",70,0.15958,0.09014,NA,"Cistus salviifolius"
"Esparragal",2018,"Cistus","salviifolius","CS4","4a","all",20,0.0824,0.02341,"predado","Cistus salviifolius"
"Esparragal",2018,"Cistus","salviifolius","CS4","4b","all",6,0.05226,0.0057,"predado","Cistus salviifolius"
"Esparragal",2018,"Cistus","crispus","CC1","1a","all",13,0.02365,0.00764,NA,"Cistus crispus"
"Esparragal",2018,"Cistus","crispus","CC1","1b","all",11,0.01707,0.00561,NA,"Cistus crispus"
"Esparragal",2018,"Cistus","crispus","CC2","2a","all",27,0.03332,0.01392,NA,"Cistus crispus"
"Esparragal",2018,"Cistus","crispus","CC2","2b","all",26,0.0338,0.01312,"2 abortos","Cistus crispus"
"Esparragal",2018,"Cistus","crispus","CC3","3a","all",20,0.02764,0.00759,"3 abortos","Cistus crispus"
"Esparragal",2018,"Cistus","crispus","CC3","3b","all",39,0.03083,0.01064,NA,"Cistus crispus"
"Esparragal",2018,"Cistus","crispus","CC3","3c","all",19,0.01577,0.00215,"5 abortos, semillas sin formar","Cistus crispus"
"Esparragal",2018,"Cistus","crispus","CC4","4a","all",33,0.03483,0.01608,NA,"Cistus crispus"
"Esparragal",2018,"Cistus","crispus","CC4","4b","all",36,0.04127,0.01867,NA,"Cistus crispus"
"Esparragal",2018,"Cistus","crispus","CC4","4c","all",27,0.0312,0.01352,NA,"Cistus crispus"
"Esparragal",2018,"Halimium","halimifolium","HH1","1a","all",37,0.03628,0.01003,"semillas sin formar","Halimium halimifolium"
"Esparragal",2018,"Halimium","halimifolium","HH1","1b","all",17,0.0249,0.00845,NA,"Halimium halimifolium"
"Esparragal",2018,"Halimium","halimifolium","HH1","1c","all",44,0.04012,0.01943,NA,"Halimium halimifolium"
"Esparragal",2018,"Halimium","halimifolium","HH2","2a","all",7,0.01608,0.00373,NA,"Halimium halimifolium"
"Esparragal",2018,"Halimium","halimifolium","HH2","2b","all",24,0.0296,0.01249,NA,"Halimium halimifolium"
"Esparragal",2018,"Halimium","halimifolium","HH2","2c","all",24,0.02758,0.01015,"5 abortos","Halimium halimifolium"
"Esparragal",2018,"Halimium","halimifolium","HH3","3a","all",15,0.02895,0.00953,NA,"Halimium halimifolium"
"Esparragal",2018,"Halimium","halimifolium","HH3","3b","all",34,0.03575,0.01648,NA,"Halimium halimifolium"
"Esparragal",2018,"Halimium","halimifolium","HH3","3c","all",35,0.04105,0.01766,NA,"Halimium halimifolium"
"Esparragal",2018,"Halimium","halimifolium","HH4","4a","all",5,0.01661,0.00388,NA,"Halimium halimifolium"
"Esparragal",2018,"Halimium","halimifolium","HH4","4b","all",6,0.0179,0.00451,NA,"Halimium halimifolium"
"Esparragal",2018,"Halimium","halimifolium","HH4","4c","all",5,0.01531,0.00396,NA,"Halimium halimifolium"
"Convento_de_la_luz",2018,"Cistus","crispus","CC1","1a","all",47,0.04865,0.02278,NA,"Cistus crispus"
"Convento_de_la_luz",2018,"Cistus","crispus","CC1","1b","all",46,0.05037,0.02471,NA,"Cistus crispus"
"Convento_de_la_luz",2018,"Cistus","crispus","CC1","1c","all",33,0.03653,0.01621,NA,"Cistus crispus"
"Convento_de_la_luz",2018,"Cistus","crispus","CC2","2a","all",37,0.04995,0.02198,"1 aborto","Cistus crispus"
"Convento_de_la_luz",2018,"Cistus","crispus","CC2","2b","all",31,0.03854,0.0158,"3 abortos","Cistus crispus"
"Convento_de_la_luz",2018,"Cistus","crispus","CC2","2c","all",40,0.0501,0.02341,NA,"Cistus crispus"
"Convento_de_la_luz",2018,"Cistus","crispus","CC3","3a","all",30,0.04393,0.01621,"5 abortos","Cistus crispus"
"Convento_de_la_luz",2018,"Cistus","crispus","CC3","3b","all",39,0.05231,0.0222,"1 aborto","Cistus crispus"
"Convento_de_la_luz",2018,"Cistus","crispus","CC4","4a","all",34,0.04603,0.01547,"8 abortos","Cistus crispus"
"Convento_de_la_luz",2018,"Cistus","crispus","CC4","4b","all",30,0.03748,0.01668,"2 abortos","Cistus crispus"
"Convento_de_la_luz",2018,"Cistus","crispus","CC4","4c","all",38,0.04076,0.01788,"2 abortos","Cistus crispus"
"Convento_de_la_luz",2018,"Halimium","halimifolium","HH1","1a","all",39,0.05981,0.02168,NA,"Halimium halimifolium"
"Convento_de_la_luz",2018,"Halimium","halimifolium","HH1","1b","all",22,0.04829,0.01381,NA,"Halimium halimifolium"
"Convento_de_la_luz",2018,"Halimium","halimifolium","HH2","2a","all",37,0.04622,0.01754,NA,"Halimium halimifolium"
"Convento_de_la_luz",2018,"Halimium","halimifolium","HH2","2b","all",33,0.04837,0.01655,NA,"Halimium halimifolium"
"Convento_de_la_luz",2018,"Halimium","halimifolium","HH2","2c","all",13,0.03037,0.00757,NA,"Halimium halimifolium"
"Convento_de_la_luz",2018,"Halimium","halimifolium","HH3","3a","all",26,0.04018,0.0138,NA,"Halimium halimifolium"
"Convento_de_la_luz",2018,"Halimium","halimifolium","HH3","3b","all",23,0.03897,0.01333,NA,"Halimium halimifolium"
"Convento_de_la_luz",2018,"Halimium","halimifolium","HH4","4a","all",31,0.04262,0.01546,NA,"Halimium halimifolium"
"Convento_de_la_luz",2018,"Halimium","halimifolium","HH4","4b","all",26,0.03871,0.01347,NA,"Halimium halimifolium"
"Convento_de_la_luz",2018,"Halimium","halimifolium","HH4","4c","all",26,0.04024,0.01375,NA,"Halimium halimifolium"
"Convento_de_la_luz",2018,"Cistus","salviifolius","CS1","1a","all",65,0.11388,0.06523,"2 abortos","Cistus salviifolius"
"Convento_de_la_luz",2018,"Cistus","salviifolius","CS1","1b","all",38,0.10334,0.03787,"predado","Cistus salviifolius"
"Convento_de_la_luz",2018,"Cistus","salviifolius","CS2","2a","all",61,0.11655,0.07281,"6 abortos","Cistus salviifolius"
"Convento_de_la_luz",2018,"Cistus","salviifolius","CS2","2b","all",18,0.05458,0.02307,NA,"Cistus salviifolius"
"Convento_de_la_luz",2018,"Cistus","salviifolius","CS2","2c","all",68,0.10001,0.06284,"4 abortos","Cistus salviifolius"
"Convento_de_la_luz",2018,"Cistus","salviifolius","CS3","3a","all",59,0.11394,0.06736,NA,"Cistus salviifolius"
"Convento_de_la_luz",2018,"Cistus","salviifolius","CS3","3b","all",36,0.08254,0.04264,NA,"Cistus salviifolius"
"Convento_de_la_luz",2018,"Cistus","salviifolius","CS4","4a","all",54,0.11744,0.06236,NA,"Cistus salviifolius"
"Convento_de_la_luz",2018,"Cistus","salviifolius","CS4","4b","all",58,0.12368,0.06598,NA,"Cistus salviifolius"
"Urbanizaciones",2018,"Lavandula","pedunculata","LP1","1a","all",2,0.00398,0.00115,NA,"Lavandula pedunculata"
"Urbanizaciones",2018,"Lavandula","pedunculata","LP1","1b","all",2,0.00395,0.00142,NA,"Lavandula pedunculata"
"Urbanizaciones",2018,"Lavandula","pedunculata","LP1","1c","all",2,0.00319,0.00112,NA,"Lavandula pedunculata"
"Urbanizaciones",2018,"Lavandula","pedunculata","LP2","2a","all",2,0.00365,0.00098,"2 abortos","Lavandula pedunculata"
"Urbanizaciones",2018,"Lavandula","pedunculata","LP2","2b","all",4,0.00417,0.00135,NA,"Lavandula pedunculata"
"Urbanizaciones",2018,"Lavandula","pedunculata","LP2","2c","all",3,0.00405,0.00161,"1 aborto","Lavandula pedunculata"
"Urbanizaciones",2018,"Lavandula","pedunculata","LP3","3a","all",2,0.00408,0.00131,"2 abortos","Lavandula pedunculata"
"Urbanizaciones",2018,"Lavandula","pedunculata","LP3","3b","all",3,0.00564,0.00214,"1 aborto","Lavandula pedunculata"
"Urbanizaciones",2018,"Lavandula","pedunculata","LP3","3c","all",3,0.00471,0.00163,"1 aborto","Lavandula pedunculata"
"Urbanizaciones",2018,"Lavandula","pedunculata","LP4","4a","all",4,0.00526,0.00214,NA,"Lavandula pedunculata"
"Urbanizaciones",2018,"Lavandula","pedunculata","LP4","4b","all",4,0.00502,0.0021,NA,"Lavandula pedunculata"
"Urbanizaciones",2018,"Lavandula","pedunculata","LP4","4c","all",2,0.00407,0.00106,"1 aborto","Lavandula pedunculata"
"Urbanizaciones",2018,"Cistus","salviifolius","CS1","1a","all",39,0.09051,0.04351,NA,"Cistus salviifolius"
"Urbanizaciones",2018,"Cistus","salviifolius","CS1","1b","all",50,0.11298,0.0617,"1 semilla predada","Cistus salviifolius"
"Urbanizaciones",2018,"Cistus","salviifolius","CS1","1c","all",46,0.1075,0.05866,NA,"Cistus salviifolius"
"Urbanizaciones",2018,"Cistus","salviifolius","CS2","2a","all",72,0.13015,0.07899,NA,"Cistus salviifolius"
"Urbanizaciones",2018,"Cistus","salviifolius","CS2","2b","all",65,0.14596,0.08792,NA,"Cistus salviifolius"
"Urbanizaciones",2018,"Cistus","salviifolius","CS2","2c","all",40,0.10002,0.05212,NA,"Cistus salviifolius"
"Urbanizaciones",2018,"Cistus","salviifolius","CS3","3a","all",54,0.14872,0.06646,"predado","Cistus salviifolius"
"Urbanizaciones",2018,"Cistus","salviifolius","CS3","4a","all",48,0.098,0.04311,NA,"Cistus salviifolius"
"Urbanizaciones",2018,"Cistus","salviifolius","CS4","4b","all",21,0.07244,0.0257,NA,"Cistus salviifolius"
"Urbanizaciones",2018,"Cistus","salviifolius","CS4","4c","all",44,0.1019,0.04712,NA,"Cistus salviifolius"
"Urbanizaciones",2018,"Cistus","crispus","CC1","1a","all",29,0.03596,0.0165,NA,"Cistus crispus"
"Urbanizaciones",2018,"Cistus","crispus","CC1","1b","all",30,0.03795,0.01701,NA,"Cistus crispus"
"Urbanizaciones",2018,"Cistus","crispus","CC1","1c","all",36,0.04494,0.02205,NA,"Cistus crispus"
"Urbanizaciones",2018,"Cistus","crispus","CC2","2a","all",NA,0.0284,NA,"predado, semillas predadas","Cistus crispus"
"Urbanizaciones",2018,"Cistus","crispus","CC2","2b","all",19,0.04889,0.00982,"predado, semillas predadas","Cistus crispus"
"Urbanizaciones",2018,"Cistus","crispus","CC3","3a","all",19,0.03317,0.01201,NA,"Cistus crispus"
"Urbanizaciones",2018,"Cistus","crispus","CC3","3b","all",14,0.02728,0.00895,NA,"Cistus crispus"
"Urbanizaciones",2018,"Cistus","crispus","CC3","3c","all",16,0.02881,0.01016,NA,"Cistus crispus"
"Urbanizaciones",2018,"Cistus","crispus","CC4","1a","all",NA,NA,NA,"no hay frutos formados","Cistus crispus"
"Urbanizaciones",2018,"Halimium","halimifolium","HH1","1a","all",34,0.05005,0.01876,NA,"Halimium halimifolium"
"Urbanizaciones",2018,"Halimium","halimifolium","HH1","1b","all",13,0.0374,0.0915,NA,"Halimium halimifolium"
"Urbanizaciones",2018,"Halimium","halimifolium","HH2","2a","all",9,0.02915,0.0065,NA,"Halimium halimifolium"
"Urbanizaciones",2018,"Halimium","halimifolium","HH2","2b","all",15,0.03498,0.00959,NA,"Halimium halimifolium"
"Urbanizaciones",2018,"Halimium","halimifolium","HH2","2c","all",13,0.03611,0.00824,NA,"Halimium halimifolium"
"Urbanizaciones",2018,"Halimium","halimifolium","HH3","3a","all",38,0.05212,0.01916,NA,"Halimium halimifolium"
"Urbanizaciones",2018,"Halimium","halimifolium","HH3","3b","all",34,0.04487,0.01674,NA,"Halimium halimifolium"
"Urbanizaciones",2018,"Halimium","halimifolium","HH3","3c","all",19,0.03248,0.01055,NA,"Halimium halimifolium"
"Urbanizaciones",2018,"Halimium","halimifolium","HH4","4a","all",15,0.04036,0.0103,NA,"Halimium halimifolium"
"Urbanizaciones",2018,"Halimium","halimifolium","HH4","4b","all",34,0.05793,0.02188,NA,"Halimium halimifolium"
"Urbanizaciones",2018,"Halimium","halimifolium","HH4","4c","all",29,0.04904,0.01682,NA,"Halimium halimifolium"
"Pinares_de_hinojos",2018,"Cistus","salviifolius","CS1","1a","all",28,0.09945,0.04119,NA,"Cistus salviifolius"
"Pinares_de_hinojos",2018,"Cistus","salviifolius","CS1","1b","all",19,0.08218,0.0283,NA,"Cistus salviifolius"
"Pinares_de_hinojos",2018,"Cistus","salviifolius","CS2","2a","all",26,0.10338,0.04124,"1 aborto","Cistus salviifolius"
"Pinares_de_hinojos",2018,"Cistus","salviifolius","CS2","2b","all",20,0.11382,0.02792,"muchas semillas predadas","Cistus salviifolius"
"Pinares_de_hinojos",2018,"Cistus","salviifolius","CS3","3a","all",56,0.16766,0.07878,"4 abortos","Cistus salviifolius"
"Pinares_de_hinojos",2018,"Cistus","salviifolius","CS3","3b","all",13,0.06792,0.02113,NA,"Cistus salviifolius"
"Pinares_de_hinojos",2018,"Cistus","salviifolius","CS4","4a","all",38,0.08007,0.03922,NA,"Cistus salviifolius"
"Pinares_de_hinojos",2018,"Cistus","salviifolius","CS4","4b","all",35,0.07551,0.03549,NA,"Cistus salviifolius"
"Pinares_de_hinojos",2018,"Cistus","salviifolius","CS4","4c","all",42,0.08964,0.04334,NA,"Cistus salviifolius"
"Pinares_de_hinojos",2018,"Halimium","halimifolium","HH1","1a","all",55,0.05058,0.02288,"1 aborto","Halimium halimifolium"
"Pinares_de_hinojos",2018,"Halimium","halimifolium","HH1","1b","all",42,0.04464,0.01871,NA,"Halimium halimifolium"
"Pinares_de_hinojos",2018,"Halimium","halimifolium","HH1","1c","all",27,0.03355,0.01253,NA,"Halimium halimifolium"
"Pinares_de_hinojos",2018,"Halimium","halimifolium","HH2","2a","all",35,0.03322,0.01393,NA,"Halimium halimifolium"
"Pinares_de_hinojos",2018,"Halimium","halimifolium","HH3","3a","all",13,0.02268,0.00714,NA,"Halimium halimifolium"
"Pinares_de_hinojos",2018,"Halimium","halimifolium","HH3","3b","all",29,0.03217,0.01245,NA,"Halimium halimifolium"
"Pinares_de_hinojos",2018,"Halimium","halimifolium","HH3","3c","all",16,0.02492,0.00795,NA,"Halimium halimifolium"
"Pinares_de_hinojos",2018,"Halimium","halimifolium","HH4","4a","all",26,0.02962,0.01115,NA,"Halimium halimifolium"
"Pinares_de_hinojos",2018,"Halimium","halimifolium","HH4","4b","all",11,0.01854,0.00579,NA,"Halimium halimifolium"
"Pinares_de_hinojos",2018,"Cistus","libanotis","CLI1","1a","all",14,0.03854,0.01319,NA,"Cistus libanotis"
"Pinares_de_hinojos",2018,"Cistus","libanotis","CLI1","1b","all",14,0.03684,0.01259,"1 aborto","Cistus libanotis"
"Pinares_de_hinojos",2018,"Cistus","libanotis","CLI1","1c","all",14,0.03143,0.01129,NA,"Cistus libanotis"
"Pinares_de_hinojos",2018,"Cistus","libanotis","CLI2","2a","all",10,0.02636,0.00788,NA,"Cistus libanotis"
"Pinares_de_hinojos",2018,"Cistus","libanotis","CLI2","2b","all",7,0.01866,0.0566,NA,"Cistus libanotis"
"Pinares_de_hinojos",2018,"Cistus","libanotis","CLI2","2c","all",7,0.01722,0.0047,"1 aborto","Cistus libanotis"
"Pinares_de_hinojos",2018,"Cistus","libanotis","CLI3","3a","all",18,0.04047,0.01584,"1 aborto","Cistus libanotis"
"Pinares_de_hinojos",2018,"Cistus","libanotis","CLI3","3b","all",18,0.04488,0.01671,"1 aborto","Cistus libanotis"
"Pinares_de_hinojos",2018,"Cistus","libanotis","CLI3","3c","all",16,0.03773,0.01377,"1 aborto","Cistus libanotis"
"Pinares_de_hinojos",2018,"Cistus","libanotis","CLI4","4a","all",16,0.03198,0.01256,NA,"Cistus libanotis"
"Pinares_de_hinojos",2018,"Cistus","libanotis","CLI4","4b","all",16,0.03895,0.01458,"2 abortos","Cistus libanotis"
"Pinares_de_hinojos",2018,"Cistus","libanotis","CLI4","4c","all",15,0.03276,0.01284,NA,"Cistus libanotis"
"Villamanrique_sur",2018,"Halimium","halimifolium","HH1","1a","all",19,0.02511,0.00945,NA,"Halimium halimifolium"
"Villamanrique_sur",2018,"Halimium","halimifolium","HH1","1b","all",30,0.03273,0.01275,NA,"Halimium halimifolium"
"Villamanrique_sur",2018,"Halimium","halimifolium","HH1","1c","all",27,0.03161,0.01287,NA,"Halimium halimifolium"
"Villamanrique_sur",2018,"Halimium","halimifolium","HH2","2a","all",17,0.03425,0.01009,"muchos abortos","Halimium halimifolium"
"Villamanrique_sur",2018,"Halimium","halimifolium","HH3","3a","all",24,0.03376,0.01506,NA,"Halimium halimifolium"
"Villamanrique_sur",2018,"Halimium","halimifolium","HH3","3b","all",20,0.02632,0.01149,NA,"Halimium halimifolium"
"Villamanrique_sur",2018,"Halimium","halimifolium","HH3","3c","all",29,0.03819,0.01737,"1 aborto","Halimium halimifolium"
"Villamanrique_sur",2018,"Halimium","halimifolium","HH4","4a","all",20,0.03053,0.01262,NA,"Halimium halimifolium"
"Villamanrique_sur",2018,"Halimium","halimifolium","HH4","4b","all",16,0.02854,0.00979,"3 abortos","Halimium halimifolium"
"Villamanrique_sur",2018,"Halimium","halimifolium","HH4","4c","all",21,0.02762,0.01055,NA,"Halimium halimifolium"
"Villamanrique_sur",2018,"Cistus","crispus","CC1","1a","all",34,0.04688,0.02,NA,"Cistus crispus"
"Villamanrique_sur",2018,"Cistus","crispus","CC1","1b","all",31,0.03886,0.01618,NA,"Cistus crispus"
"Villamanrique_sur",2018,"Cistus","crispus","CC1","1c","all",30,0.03625,0.01584,NA,"Cistus crispus"
"Villamanrique_sur",2018,"Cistus","crispus","CC2","2a","all",29,0.04621,0.01719,NA,"Cistus crispus"
"Villamanrique_sur",2018,"Cistus","crispus","CC2","2b","all",29,0.04042,0.01602,NA,"Cistus crispus"
"Villamanrique_sur",2018,"Cistus","crispus","CC2","2c","all",35,0.04565,0.01923,NA,"Cistus crispus"
"Villamanrique_sur",2018,"Cistus","crispus","CC3","3a","all",42,0.04541,0.02115,"3 abortos","Cistus crispus"
"Villamanrique_sur",2018,"Cistus","crispus","CC3","3b","all",40,0.04565,0.0212,NA,"Cistus crispus"
"Villamanrique_sur",2018,"Cistus","crispus","CC3","3c","all",25,0.0296,0.01287,"4 abortos","Cistus crispus"
"Villamanrique_sur",2018,"Cistus","crispus","CC4","4a","all",39,0.04641,0.0229,NA,"Cistus crispus"
"Villamanrique_sur",2018,"Cistus","crispus","CC4","4b","all",30,0.03401,0.01752,NA,"Cistus crispus"
"Villamanrique_sur",2018,"Cistus","salviifolius","CC4","2a","all",31,0.09979,0.03143,"3 abortos","Cistus salviifolius"
"Villamanrique_sur",2018,"Cistus","salviifolius","CS4","4a","all",31,0.109,0.03948,"5 abortos","Cistus salviifolius"
"Villamanrique_sur",2018,"Cistus","salviifolius","CS4","4b","all",34,0.10481,0.03942,"predado, semillas predadas","Cistus salviifolius"
"Aznalcazar",2018,"Lavandula","pedunculata","LP1","1a","all",2,0.00394,0.00102,NA,"Lavandula pedunculata"
"Aznalcazar",2018,"Lavandula","pedunculata","LP1","1b","all",2,0.00391,0.00083,NA,"Lavandula pedunculata"
"Aznalcazar",2018,"Lavandula","pedunculata","LP1","1c","all",2,0.00446,0.00175,NA,"Lavandula pedunculata"
"Aznalcazar",2018,"Lavandula","pedunculata","LP2","2a","all",1,0.00357,7e-04,NA,"Lavandula pedunculata"
"Aznalcazar",2018,"Lavandula","pedunculata","LP2","2b","all",3,0.0041,0.00185,NA,"Lavandula pedunculata"
"Aznalcazar",2018,"Lavandula","pedunculata","LP2","2c","all",3,0.00338,0.00103,NA,"Lavandula pedunculata"
"Aznalcazar",2018,"Lavandula","pedunculata","LP3","3a","all",4,0.00516,0.00169,NA,"Lavandula pedunculata"
"Aznalcazar",2018,"Lavandula","pedunculata","LP3","3b","all",1,0.00307,0.00022,NA,"Lavandula pedunculata"
"Aznalcazar",2018,"Lavandula","pedunculata","LP3","3c","all",4,0.00643,0.00266,NA,"Lavandula pedunculata"
"Aznalcazar",2018,"Lavandula","pedunculata","LP4","4a","all",2,0.00367,0.00133,"1 aborto","Lavandula pedunculata"
"Aznalcazar",2018,"Lavandula","pedunculata","LP4","4b","all",2,0.00385,0.00136,"2 abortos","Lavandula pedunculata"
"Aznalcazar",2018,"Lavandula","pedunculata","LP4","4c","all",1,0.00288,0.00056,"3 abortos","Lavandula pedunculata"
"Aznalcazar",2018,"Teucrium","fruticans","TF1","1a","all",4,0.00729,0.00317,NA,"Teucrium fruticans"
"Aznalcazar",2018,"Teucrium","fruticans","TF2","2a","all",4,0.00567,0.00141,NA,"Teucrium fruticans"
"Aznalcazar",2018,"Teucrium","fruticans","TF3","3a","all",4,0.00847,0.00298,NA,"Teucrium fruticans"
"Aznalcazar",2018,"Teucrium","fruticans","TF3","3b","all",3,0.00809,0.00305,"1 aborto","Teucrium fruticans"
